Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
E0,22/09/2019,Chelsea,Liverpool,1,2,A,0,2,13,6,2,3,8,13,6,4,3,3,0,0,3.5,3.75,2.0,3.6,3.7,2.0,3.4,3.5,2.1,3.6,3.7,2.0
E0,28/09/2019,Sheffield United,Liverpool,0,1,A,0,0,12,16,2,4,8,4,6,5,1,1,0,0,9.0,5.25,1.33,9.5,5.25,1.33,8.1,5.1,1.36,9.0,5.0,1.35
E0,28/09/2019,Aston Villa,Burnley,2,2,D,1,0,16,10,3,3,10,16,7,3,1,4,0,0,2.3,3.4,3.1,2.35,3.3,3.1,2.35,3.35,3.0,2.35,3.3,3.1
E0,28/09/2019,Bournemouth,West Ham,2,2,D,1,1,13,17,5,6,7,8,6,6,3,1,0,0,2.5,3.5,2.75,2.5,3.6,2.7,2.4,3.6,2.75,2.45,3.5,2.8
E0,28/09/2019,Chelsea,Brighton,2,0,H,0,0,24,8,10,1,5,13,5,2,2,3,0,0,1.4,4.75,8.0,1.42,4.6,7.75,1.45,4.65,6.8,1.42,4.5,8.0
E0,28/09/2019,Crystal Palace,Norwich,2,0,H,1,0,15,10,3,3,14,10,5,5,3,1,0,0,1.9,3.75,3.75,1.95,3.6,3.8,1.9,3.75,3.85,1.91,3.7,3.9
E0,28/09/2019,Tottenham,Southampton,2,1,H,2,1,9,14,4,6,5,16,6,6,0,2,1,0,1.4,4.75,8.0,1.42,4.6,7.5,1.45,4.7,6.7,1.42,4.5,8.0
E0,28/09/2019,Wolves,Watford,2,0,H,1,0,6,14,2,5,5,6,1,6,0,1,0,0,1.85,3.4,4.5,1.87,3.5,4.33,1.87,3.4,4.5,1.85,3.5,4.5
E0,28/09/2019,Everton,Man City,1,3,A,1,1,12,20,8,9,4,8,5,2,2,2,0,0,10.0,5.5,1.3,9.75,6.0,1.28,9.6,5.5,1.3,10.0,5.8,1.29
E0,29/09/2019,Leicester,Newcastle,5,0,H,1,0,13,3,5,0,12,9,9,0,1,1,0,1,1.5,4.0,7.5,1.53,4.0,6.75,1.53,4.0,6.7,1.5,4.0,7.5
